Sentence,Emitens,Tweet Date,Sentiment
"saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers.ÅEæÅE¬£[HASHTAG] [URL]","('BBNI',)",17/01/2024,Positive
"saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [URL]","('BBNI',)",17/01/2024,Positive
"atau setara dengan 1,75% dari total market cap. Rasio ini menjadi yang terbaik di Bursa Efek Indonesia tahun 2023, dan BBNI menjadi Top-7 emiten dengan tingkat likuiditas perdagangan (turnover) terbesar, total trading value mencapai Rp63 triliun. Dengan penguatan saham BBNI","('BBNI', 'BBNI')",16/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI',)",15/01/2024,Positive
"saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers.ÅEæÅE¬£[HASHTAG] [URL]","('BBNI',)",15/01/2024,Positive
total trading value mencapai Rp63 triliun. Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI.,"('BBNI',)",15/01/2024,Positive
"saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [URL]","('BBNI',)",13/01/2024,Positive
"[HASHTAG] BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD) [URL]","('BBNI',)",12/01/2024,Positive
"IHSG Dibuka Menguat, Saham Big Caps (BBRI, BBNI, BBCA) Panen Cuan [URL]","('BBRI', 'BBNI', 'BBCA')",12/01/2024,Positive
"saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [URL]","('BBNI',)",12/01/2024,Positive
"6 [HASHTAG] BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), [URL]","('BBNI',)",10/01/2024,Positive
Duh takut banget nih shm! $BMRI turun duluan dr $BBNI ÅEÅEÅEÅEΩ•ÅEΩ∫ kalian mau TP di angka berapa?,"('BMRI', 'BBNI')",09/01/2024,Negative
"[USERNAME] Ga punya BBNI sih, tapi ak lihat sih masih bakal naik lagi. Stabil naiknya.","('BBNI',)",09/01/2024,Positive
"6 [HASHTAG] - 4 Januari 2024 Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [URL]","('BBNI',)",09/01/2024,Positive
"$BBNI terpantau masih naik terus, kena sentil dikit lngsng jatoh. Kalian mau nunggu TP sampe kapan shm! [URL]","('BBNI',)",09/01/2024,Negative
"Dg penguatan saham BBNI sepanjang th ini akan mendorong BNI utk mencatatkan kinerja yg lebih baik di masa dpn. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. Ayo BNI Hi-Movers, dukung trs komitmen BNI utk mencapai profitabilitas yg semakin sehat dan berkelanjutan!","('BBNI',)",08/01/2024,Positive
"saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. Ayo BNI Hi-Movers, dukung terus komitmen BNI untuk mencapai profitabilitas yang semakin sehat","('BBNI',)",08/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai","('BBNI',)",08/01/2024,Positive
"Rasio ini menjadi yang terbaik di Bursa Efek Indonesia tahun 2023, dan BBNI menjadi Top-7 emiten dengan tingkat likuiditas perdagangan (turnover) terbesar, total trading value mencapai Rp63 triliun. Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI","('BBNI', 'BBNI')",08/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI',)",08/01/2024,Positive
"IHSG perkasa, Big Banks all time high, January Effect? ÅEÅEÅEÅEΩ•ÅEΩ≥ Jangan lupa yang mau dapetin iphone 15 gratis waktu kalian kurang dari 1 minggu lagi!! Check this out ÅEÅEÅEÅEÅE•ÅEÅEÅEÅEÅE∂ [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",(),08/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI',)",07/01/2024,Positive
"Rp63 triliun. Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. Ayo BNI Hi-Movers, dukung terus komitmen BNI untuk mencapai profitabilitas","('BBNI',)",07/01/2024,Positive
"Hallo [HASHTAG] [HASHTAG] [HASHTAG] BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan","('BBNI',)",07/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar","('BBNI',)",06/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [URL]","('BBNI',)",06/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dg nilai kapitalisasi [HASHTAG] [HASHTAG] [URL]","('BBNI',)",05/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200 [URL]","('BBNI',)",05/01/2024,Positive
"saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. Ayo BNI Hi-Movers, dukung terus komitmen BNI untuk mencapai profitabilitas yang semakin sehat dan","('BBNI',)",05/01/2024,Positive
"Saham BBNI Pecah Rekor Tertinggi, 34 Analis Rekomendasi Beli [URL]","('BBNI',)",05/01/2024,Positive
dividen shm! BBNI 2024 kapan ya guys? tia!,"('BBNI',)",05/01/2024,Neutral
"Indeks Bisnis-27 Dibuka Hijau, Saham ADRO, UNTR dan BBNI Paling Cuan [URL]","('ADRO', 'UNTR', 'BBNI')",05/01/2024,Positive
Saham-saham bank besar cukup impresif dalam setahun terakhir. Bank2 BUMN [HASHTAG] [HASHTAG] [HASHTAG] kenaikannya di atas 20%. [HASHTAG] pun naik hampir 20%. [URL],(),05/01/2024,Positive
"[USERNAME] $BBNI di poster, kayaknya salah ketik harga (atau mungkin kode saham), Min ÅEÅEÅEÅEøΩÅEÅEÅEÅEÅEÅE","('BBNI',)",05/01/2024,Neutral
"Perdagangan di Bursa Efek Indonesia 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date , dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. [HASHTAG] [URL]","('BBNI',)",05/01/2024,Positive
total trading value mencapai Rp63 triliun. Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. +,"('BBNI',)",04/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), + [URL]","('BBNI',)",04/01/2024,Positive
"Indeks Bisnis-27 Ditutup Melonjak, Saham BBNI, AKRA, ICBP Perkasa [URL]","('BBNI', 'AKRA', 'ICBP')",04/01/2024,Positive
"- Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. Ayo BNI Hi-Movers, dukung terus komitmen BNI untuk mencapai profitabilitas yang semakin -","('BBNI',)",04/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai - [URL]","('BBNI',)",04/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI',)",04/01/2024,Positive
"Perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. [URL]","('BBNI',)",04/01/2024,Positive
Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. -,"('BBNI',)",04/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. -","('BBNI',)",04/01/2024,Positive
total trading value mencapai Rp63 triliun. Dengan penguatan saham BBNI sepanjang tahun ini akan mendorong BNI untuk mencatatkan kinerja yang lebih baik di masa depan. Serta meningkatkan kepercayaan investor terhadap kinerja BNI. -,"('BBNI',)",04/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [HASHTAG] [URL]","('BBNI',)",03/01/2024,Positive
"BNI Hi-Movers, perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD). [HASHTAG] [URL]","('BBNI',)",03/01/2024,Positive
"Perdagangan di Bursa Efek Indonesia (BEI) 2023 resmi ditutup hari ini. Saham BNI mengalami penguatan positif sepanjang tahun. Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. [URL]","('BBNI',)",03/01/2024,Positive
4 Saham terbaik dan tercuan untuk investasi jangka panjang ÅE¨®ÅEÅEÅEBCA ÅE¨®ÅEÅEÅEBRI ÅE¨®ÅEÅEÅEBNI ÅE¨®ÅEÅEÅEMRI,(),03/01/2024,Positive
"Saham BBNI ditutup pada harga Rp5.375 per lembar atau naik 16,5% secara Year to Date (YTD), dengan nilai kapitalisasi pasar mencapai Rp200,5 triliun. Peningkatan ini merupakan peringkat kedua kebaikan saham diantara peers. [URL]","('BBNI',)",03/01/2024,Positive
[USERNAME] saham bbni bbca 100 lot,(),31/12/2023,Positive
"Sepanjang 2023, IHSG terutama ditopang oleh saham milik Prajogo Pangestu $BREN $TPIA $CUAN $BRPT Ditambah saham EBT spt $AMMN dan big bank $BMRI $BBRI $BBCA $BBNI Dari saham PP sendiri, total 4 saham memberikan suntikan +437 poin. Sedang IHSG cuma naik +422 poin. Epic kan? ÅEÅEÅEÅEøΩÅEøΩ [URL]","('BREN', 'TPIA', 'CUAN', 'BRPT', 'AMMN', 'BMRI', 'BBRI', 'BBCA', 'BBNI')",31/12/2023,Positive
"Penutupan Bursa 2023, Saham BBNI Naik 16,53 Persen [HASHTAG] [URL]","('BBNI',)",30/12/2023,Positive
"Di akhir perdagangan tahun 2023, saham BBNI melesat 16,53% secara year to date. [URL] [HASHTAG] [HASHTAG] [HASHTAG]","('BBNI',)",29/12/2023,Positive
"Portofolio Livin' Investasi-ku udah gak minus lagi. Ini berkat BBRI +14,7%, BBNI +7,21%, BMRI +2,94%, dan BBCA +0,8%. Saham bank memang menggiurkan. ÅEÅEÅEÅEΩ•ÅEΩ∞ [URL]","('BBRI', 'BBNI', 'BMRI', 'BBCA')",28/12/2023,Positive
"Saham BRPT, ADRO, BBNI Dorong Indeks Bisnis-27 [URL]","('BRPT', 'ADRO', 'BBNI')",27/12/2023,Positive
[USERNAME] Kok gua lebih suka bbni ya,(),25/12/2023,Positive
"[USERNAME] Saham kalau mau naik lebih dari 7% setahun yg gede gede aja kek BBCA, BBNI tapi ya kadang ada yg bilang saham haram, jadi ke perspective masing masing ae lah","('BBCA', 'BBNI')",20/12/2023,Positive
"IHSG Berisiko Melemah ke 7.150 Hari Ini, Cermati Saham ADRO, BBNI, BRPT &amp SMGR [URL]","('ADRO', 'BBNI', 'BRPT', 'SMGR')",18/12/2023,Negative
Big caps kembali mendapat inflow asing ÅEÅEÅEÅEøΩÅEÅE®ÅE≤ÅEÅEøΩ Yuk ikutan dapetin iphone 15 gratis ÅEÅEÅEÅEÅE•ÅEÅEÅEÅEÅE∂ [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],(),18/12/2023,Positive
"Gak beli banyak saham bbca, bbni, mandiri, untr pas pandemi...",(),17/12/2023,Neutral
"Harga Saham Bank Jumbo Lesu, Intip Rekomendasi Saham BBCA, BBRI hingga BBNI [URL]","('BBCA', 'BBRI', 'BBNI')",16/12/2023,Negative
"[USERNAME] Pilih satu big bank antara: BBRI BBNI Masuk 5 lot. Duit sisanya lu riset lebih lanjut saham potensial yang undervalue. Kalo masih belum yakin, berarti belajar dulu lebih banyak.","('BBRI', 'BBNI')",15/12/2023,Positive
"[USERNAME] ajak keluarga ke jerusalem dan keliling eropa, terus simpang 20% ke saham yang fundamental nya kuat kayak BBCA BMRI BBRI BBNI atau beli Reksadana atau beli bitcoin tapi ga lgsng all ini, 20% nya di buatkan perbulan belinya ÅEÅEÅEÅEπÅEÅEÅEÅEÅEπÅEÅEÅEÅEÅEπÅEÅEÅEÅEÅEπÅE","('BBCA', 'BMRI', 'BBRI', 'BBNI')",12/12/2023,Positive
[USERNAME] Dalam bentuk saham BBNI ya wkwk,"('BBNI',)",05/12/2023,Positive
"[USERNAME] [USERNAME] Yg pinter ngulik2 fundamental saham, tlg dicheck donk lapkeu [HASHTAG] . pgen tahu seberapa gedhe BNI ngasih dana sponsor ke BFC, seharusnya ada di lapkeu nya [HASHTAG]. Ato dana CSR nya lhah barangkali dimasukkan di kategori tsb.",(),03/12/2023,Neutral
[USERNAME] Aku hold BBNI krn uda nyicil waktu ambruk ke 3800+ an,"('BBNI',)",28/11/2023,Positive
"IHSG Incar 7.100, Rekomendasi Saham ANTM, BBNI, ITMG, TOWR, UNTR [URL]","('ANTM', 'BBNI', 'ITMG', 'TOWR', 'UNTR')",26/11/2023,Positive
[USERNAME] terus dia nyaranin saham bbca bbni dengan minimum pembelian aja gabisa cuma 100-500 rebu bjir,(),25/11/2023,Neutral
[HASHTAG] asing masih bukukan netbuy +877M pada saham: [HASHTAG] [HASHTAG] [HASHTAG],(),24/11/2023,Positive
"STOCK INSIGHT! $BBNI on track menuju area selanjutnya, kalau mau entry pastiin risk reward terjaga! (disc on) [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI',)",24/11/2023,Positive
"Indeks Bisnis-27 Dibuka Menguat, Saham BBNI hingga BBRI Hijau [URL]","('BBNI', 'BBRI')",23/11/2023,Positive
"Asing kembali net buy, Rupiah kita juga menguat... Yuk bisa yuk window dressing ÅEÅEÅEÅEøΩÅEøΩ Info saham lainnya bisa juga follow tiktok ÅEÅEÅEÅEÅE• [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",(),20/11/2023,Positive
"IHSG Diprediksi Menguat, Analis Jagokan Saham BBNI hingga ASII [URL]","('BBNI', 'ASII')",14/11/2023,Positive
"[USERNAME] [USERNAME] [USERNAME] Ajuin KTA bank, 500jt, cicil 5 taun, pake beli saham BBNI, 5 taun kemudian resign, cari kerjaan yang santai enak gaji umr","('BBNI',)",13/11/2023,Positive
"Laporan Keuangan Kuartal III 2023 PT Bank Negara Indonesia (Persero) Tbk (BBNI) telah dipublikasikan. Pendapatan BBNI tumbuh 17,69% dan Laba Bersih Diatribusikan Kepada Pemilik Entitas Induk meningkat 15,05% dibandingkan dengan Kuartal III 2022. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('BBNI', 'BBNI')",09/11/2023,Positive
"IHSG Diprediksi Melemah, Saham CPIN hingga BBNI Jadi Rekomendasi [URL]","('CPIN', 'BBNI')",08/11/2023,Positive
"Stocks Pick : IHSG Rebound 0,44% Sepekan, Ini Rekomendasi Saham ASII, BBTN, BBNI dan PWON [URL]","('ASII', 'BBTN', 'BBNI', 'PWON')",06/11/2023,Positive
"[HASHTAG] Saham Bank Jumbo Bergairah Lagi, BBNI Juaranya [URL]","('BBNI',)",06/11/2023,Positive
"Laba Bersih Rp15,7 Triliun, 32 Analis Rekomendasi Beli Saham BBNI - Market [URL]","('BBNI',)",04/11/2023,Positive
"IHSG Diprediksi Menguat, Analis Rekomendasikan Saham BBNI hingga ASII - Katadata [URL]","('BBNI', 'ASII')",03/11/2023,Positive
"IHSG Berpotensi Menguat, Rekomendasi Saham ANTM, AKRA, ASII, BBNI, BRPT - Market [URL]","('ANTM', 'AKRA', 'ASII', 'BBNI', 'BRPT')",03/11/2023,Positive
"Stocks Pick : IHSG Bangkit di 6,751, Ini Rekomendasi Saham PWON, BBTN dan BBNI [URL]","('PWON', 'BBTN', 'BBNI')",03/11/2023,Positive
"IHSG Berpotensi Menguat, Rekomendasi Saham ANTM, AKRA, ASII, BBNI, BRPT [URL]","('ANTM', 'AKRA', 'ASII', 'BBNI', 'BRPT')",03/11/2023,Positive
"IHSG Diprediksi Menguat, Analis Rekomendasikan Saham BBNI hingga ASII [URL]","('BBNI', 'ASII')",02/11/2023,Positive
"[USERNAME] Tunggu sabar sedikit lagi, kalo ihsg ke 5800 all in bbri / bbca / bbni",(),01/11/2023,Positive
[USERNAME] saham bbni terbang,(),01/11/2023,Positive
"Usai Stock Split, Transaksi Saham BBNI Naik 18 Persen Secara Tahunan [URL] [HASHTAG]","('BBNI',)",01/11/2023,Positive
View IHSG Saham Inflasi November Rain Earnings FOMC meeting. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],(),01/11/2023,Neutral
"Mau beli saham bbni udah pake perkiraan teknikal dan perkiraannya tadi turun malah naik anj,duit gua di pending anjink nunggu harga segitu",(),01/11/2023,Negative
"BNI (BBNI) Sebulan Jajakan Harga Saham Baru Pasca Stock Split, Ini Catatan Manajemen [URL]","('BBNI',)",31/10/2023,Neutral
"BNI (BBNI) telah melaksanakan stock split pada awal Oktober 2023. Dengan aksi korporasi, begini pencapaian kinerja saham BBNI. [URL]","('BBNI', 'BBNI')",31/10/2023,Neutral
[USERNAME] Gw bingung antara mau Serok BBRI apa BBNI ya help ÅEÅEÅEÅE∫ÅEÅEÅEÅEÅEΩ´ÅEΩ¥,"('BBRI', 'BBNI')",31/10/2023,Neutral
[USERNAME] $BBNI Udah di support? Under 5000 kayaknya udah bagus sih. [URL],"('BBNI',)",30/10/2023,Positive
"Stocks Pick: IHSG di Level Terendah Sejak Juli, Ini Rekomendasi Saham ASII, ULTJ dan BBNI [URL]","('ASII', 'ULTJ', 'BBNI')",30/10/2023,Positive
"Cermati Saham Pilihan: INDF, BBNI, Hingga ASII | IDX CHANNEL - YouTube [URL]","('INDF', 'BBNI', 'ASII')",26/10/2023,Neutral
"IHSG Dibuka Naik, Cek Rekomendasi Saham BBRI, BREN, AMMN, BBNI, BFIN, dan INKP [URL]","('BBRI', 'BREN', 'AMMN', 'BBNI', 'BFIN', 'INKP')",25/10/2023,Positive
"IHSG Diramal Mixed, Simak Rekomendasi Saham MYOR, BBNI, AMMN, hingga MAPI [URL]","('MYOR', 'BBNI', 'AMMN', 'MAPI')",24/10/2023,Neutral
"IHSG Rawan Terjun ke 6.666 Besok, Cek Saham BBNI, AKRA, BBRI &amp BRPT [URL]","('BBNI', 'AKRA', 'BBRI', 'BRPT')",23/10/2023,Negative
[USERNAME] beli saham bbni,(),23/10/2023,Positive
$IHSG saat ini berada pada support area 6730-6760. Jika closing &gt 6750 = demand (buyer) power muncul. Saham apa saat ini yg udah breakout lalu kembali lagi ke breakout line? $BBNI [HASHTAG],"('BBNI',)",23/10/2023,Positive
"Loyo Sepekan Terakhir, Bagaimana Rekomendasi Saham BMRI, BBRI, BBNI, dan BBCA? [URL]","('BMRI', 'BBRI', 'BBNI', 'BBCA')",21/10/2023,Negative
"[USERNAME] Klo main saham, sikat entry aja di Saham Big bank... ini yg lagi murah BBNI","('BBNI',)",20/10/2023,Positive
"Saham Bank Kakap (BMRI, BBRI, BBCA, &amp BBNI) Bangkit Lagi, Ini Rekomendasinya [URL]","('BMRI', 'BBRI', 'BBCA', 'BBNI')",20/10/2023,Positive
"Suku Bunga BI 6%, Saham Bank Jumbo (BBCA, BMRI, BBRI &amp BBNI) Kompak Rontok [URL]","('BBCA', 'BMRI', 'BBRI', 'BBNI')",19/10/2023,Negative
"Harga Saham Bank Jumbo (BMRI, BBRI, BBCA, dan BBNI) Lesu, Apa Penyebabnya? [URL]","('BMRI', 'BBRI', 'BBCA', 'BBNI')",18/10/2023,Negative
"IHSG Dibuka Menguat, Cek Rekomendasi Saham: BBCA, BBNI, MAPA, KLBF, EXCL, dan ESSA [URL]","('BBCA', 'BBNI', 'MAPA', 'KLBF', 'EXCL', 'ESSA')",17/10/2023,Positive
"[USERNAME] Loh, saya malah ngalamin rillnya, ga persis sm, tp kurang lebih gini. Jual saham BBNI pas mau stock split kmrn buat bisa pergi healing ke daerah NTT. Awalnya niat solo traveling, alesannya sbnrnya bkn karna patah hati atau putus, tp lbh ke mau ngejauhin seseorang (cont..)","('BBNI',)",17/10/2023,Neutral
